id,source_type,location,field,surface,active,member_reachable,risk_tags,linked_records,disposition,record_state,proposed_action,replacement_copy,notes,copy
daily_actions:9a31c48e-b29f-449d-87ec-2f4ac881da1f#learning_objective,database,public.daily_actions,learning_objective,(no member route — historical record),False,False,safe_no_change_required,day_number=17;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Eliminate environmental sugar triggers.
daily_actions:33eb46c2-5fab-4d91-a412-d304b64fa1f0#day_name,database,public.daily_actions,day_name,/app/day/18,True,True,safe_no_change_required,day_number=18;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 18: Weather-Proof Your Walks
daily_actions:33eb46c2-5fab-4d91-a412-d304b64fa1f0#action_title,database,public.daily_actions,action_title,/app/day/18,True,True,safe_no_change_required,day_number=18;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 18 — Weather-Proof Your Walks
daily_actions:33eb46c2-5fab-4d91-a412-d304b64fa1f0#action_description,database,public.daily_actions,action_description,/app/day/18,True,True,safe_no_change_required,day_number=18;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Choose a comfortable indoor movement option for days when outdoor walking does not work. Rest is also appropriate when you are unwell.
daily_actions:33eb46c2-5fab-4d91-a412-d304b64fa1f0#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/18,True,True,safe_no_change_required,day_number=18;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Choose your indoor backup plan"", ""Complete all 3 walks (indoor counts)"", ""Hit your water target""]"
daily_actions:2f15e742-419c-4af7-89d0-a01111f8609f#day_name,database,public.daily_actions,day_name,(no member route — historical record),False,False,safe_no_change_required,day_number=18;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,E4
daily_actions:2f15e742-419c-4af7-89d0-a01111f8609f#action_title,database,public.daily_actions,action_title,(no member route — historical record),False,False,safe_no_change_required,day_number=18;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,No-Drink Day
daily_actions:2f15e742-419c-4af7-89d0-a01111f8609f#action_description,database,public.daily_actions,action_description,(no member route — historical record),False,False,safe_no_change_required,day_number=18;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,"Water only today. No juice, no sodas, no sweetened teas. Just water."
daily_actions:2f15e742-419c-4af7-89d0-a01111f8609f#learning_objective,database,public.daily_actions,learning_objective,(no member route — historical record),False,False,safe_no_change_required,day_number=18;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Reset liquid calorie habits.
daily_actions:ff53381c-d2c5-4a94-b2f6-d219297f4276#day_name,database,public.daily_actions,day_name,/app/day/19,True,True,safe_no_change_required,day_number=19;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 19: Walk With Someone
daily_actions:ff53381c-d2c5-4a94-b2f6-d219297f4276#action_title,database,public.daily_actions,action_title,/app/day/19,True,True,safe_no_change_required,day_number=19;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 19 — Walk With Someone
daily_actions:ff53381c-d2c5-4a94-b2f6-d219297f4276#action_description,database,public.daily_actions,action_description,/app/day/19,True,True,safe_no_change_required,day_number=19;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Invite someone to one walk today — partner, child, friend on the phone. Accountability you enjoy is accountability that lasts."
daily_actions:ff53381c-d2c5-4a94-b2f6-d219297f4276#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/19,True,True,safe_no_change_required,day_number=19;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""One walk with company (in person or on a call)"", ""All 3 walks complete"", ""Log all 3 plate-method meals""]"
daily_actions:f29ee253-cd17-4b94-b2bb-706f8a49c429#day_name,database,public.daily_actions,day_name,(no member route — historical record),False,False,safe_no_change_required,day_number=19;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,E5
daily_actions:f29ee253-cd17-4b94-b2bb-706f8a49c429#action_title,database,public.daily_actions,action_title,(no member route — historical record),False,False,safe_no_change_required,day_number=19;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Eat Slowly
daily_actions:f29ee253-cd17-4b94-b2bb-706f8a49c429#action_description,database,public.daily_actions,action_description,(no member route — historical record),False,False,safe_no_change_required,day_number=19;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Put your fork down between every bite at every meal today.
daily_actions:f29ee253-cd17-4b94-b2bb-706f8a49c429#learning_objective,database,public.daily_actions,learning_objective,(no member route — historical record),False,False,safe_no_change_required,day_number=19;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Practice satiety awareness.
daily_actions:33846b14-71ab-45ed-9ace-7ae7195519d4#day_name,database,public.daily_actions,day_name,/app/day/20,True,True,safe_no_change_required,day_number=20;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 20: Review Your Routines
daily_actions:33846b14-71ab-45ed-9ace-7ae7195519d4#action_title,database,public.daily_actions,action_title,/app/day/20,True,True,safe_no_change_required,day_number=20;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Day 20 — Review Your Routines
daily_actions:33846b14-71ab-45ed-9ace-7ae7195519d4#action_description,database,public.daily_actions,action_description,/app/day/20,True,True,safe_no_change_required,day_number=20;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Review the routines you have practised so far and choose the ones you want to keep using this week.
daily_actions:33846b14-71ab-45ed-9ace-7ae7195519d4#sub_tasks,database,public.daily_actions,sub_tasks,/app/day/20,True,True,safe_no_change_required,day_number=20;phase=2;is_extension_day=False;is_active=True,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"[""Use a meal routine that fits you"", ""Choose safe movement or rest"", ""Keep water available""]"
daily_actions:2ac62423-19ef-4ae3-a041-2b71918438a9#day_name,database,public.daily_actions,day_name,(no member route — historical record),False,False,safe_no_change_required,day_number=20;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,E6
daily_actions:2ac62423-19ef-4ae3-a041-2b71918438a9#action_title,database,public.daily_actions,action_title,(no member route — historical record),False,False,safe_no_change_required,day_number=20;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Full Plate Every Meal
daily_actions:2ac62423-19ef-4ae3-a041-2b71918438a9#action_description,database,public.daily_actions,action_description,(no member route — historical record),False,False,medical_clearance;shame_food_language,day_number=20;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Three fully compliant plates today. No shortcuts. Prove you own this skill.
daily_actions:2ac62423-19ef-4ae3-a041-2b71918438a9#learning_objective,database,public.daily_actions,learning_objective,(no member route — historical record),False,False,safe_no_change_required,day_number=20;phase=1;is_extension_day=True;is_active=False,HISTORICAL — UNREACHABLE,"retained as history, unreachable by members",Retain as history only. Already unreachable by members.,,Legacy Phase 1 extension duplicate (E-series) on a guided day. Every member query filters is_extension_day = false; the row is now is_active = false with a uniqueness safeguard.,Demonstrate mastery of the plate method.
